,CiLISI,CiLISI_means
/lung_atlas/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.177013863303828,0.214717555770509
/lung_atlas/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.0995413341733281,0.120995190955538
/lung_atlas/broad/metrics/unscaled/hvg/R/scgen_full,0.21489891755674,0.263547418367462
/immune_cell_hum/shuffled_10/metrics/unscaled/hvg/R/scgen_full,0.3176335062828,0.379997256738862
/immune_cell_hum/shuffled_20/metrics/unscaled/hvg/R/scgen_full,0.299883684380514,0.368465091422896
/immune_cell_hum/shuffled_50/metrics/unscaled/hvg/R/scgen_full,0.225036620432787,0.321974377418505
/immune_cell_hum/shuffled_100/metrics/unscaled/hvg/R/scgen_full,0.135534880055868,0.190278527658955
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.320284447893673,0.397389421582077
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.305295156199347,0.388713379688373
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.248745843443033,0.326158465324277
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.125596291679404,0.179112370844261
/immune_cell_hum/broad/metrics/unscaled/hvg/R/scgen_full,0.243651571265706,0.254177121403889
/human_pancreas/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.394460793670542,0.453569977210872
/human_pancreas/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.370131315029857,0.442531569556399
/human_pancreas/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.272753584470461,0.384051401832378
/human_pancreas/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.171933823442305,0.327337980211813
/human_pancreas/unknown_10/metrics/scaled/hvg/R/scgen_full,0.393597783605211,0.460907489753279
/human_pancreas/unknown_20/metrics/scaled/hvg/R/scgen_full,0.376886568337865,0.450720340071535
/human_pancreas/unknown_50/metrics/scaled/hvg/R/scgen_full,0.305270906433746,0.409682551496647
/human_pancreas/unknown_100/metrics/scaled/hvg/R/scgen_full,0.167528660604456,0.325124555469688
/human_pancreas/broad/metrics/scaled/hvg/R/scgen_full,0.398515778181727,0.464155769957969
/tcells_atlas/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.164089271067397,0.153952251439163
/tcells_atlas/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.157808545038775,0.150311757180729
/tcells_atlas/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.125352006847254,0.126813848946329
/tcells_atlas/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.0788113648417772,0.0881536065855814
/tcells_atlas/unknown_10/metrics/scaled/hvg/R/scgen_full,0.161138021164789,0.150973045145208
/tcells_atlas/unknown_20/metrics/scaled/hvg/R/scgen_full,0.155319691720195,0.146291292224506
/tcells_atlas/unknown_50/metrics/scaled/hvg/R/scgen_full,0.129091127548577,0.125027948589558
/tcells_atlas/unknown_100/metrics/scaled/hvg/R/scgen_full,0.0785308901482331,0.0879116255440365
/tcells_atlas/broad/metrics/scaled/hvg/R/scgen_full,0.144565431548718,0.134960050051575
/lung_atlas/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.204206601839402,0.237603885535761
/lung_atlas/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.197014210319404,0.225015562633257
/lung_atlas/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.167300411941697,0.191178960316445
/lung_atlas/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.100510988457476,0.12274548272877
/lung_atlas/unknown_10/metrics/scaled/hvg/R/scgen_full,0.203731582577685,0.234921623869707
/lung_atlas/unknown_20/metrics/scaled/hvg/R/scgen_full,0.197139670369756,0.2297827296879
/lung_atlas/unknown_50/metrics/scaled/hvg/R/scgen_full,0.166724679914013,0.19393911295829
/lung_atlas/unknown_100/metrics/scaled/hvg/R/scgen_full,0.0921011916978145,0.115808859630393
/lung_atlas/broad/metrics/scaled/hvg/R/scgen_full,0.202956331031852,0.235485831554031
/immune_cell_hum/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.359498566457527,0.398164253768905
/immune_cell_hum/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.349495659959159,0.383117722604597
/immune_cell_hum/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.290116098239509,0.330407721884811
/immune_cell_hum/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.198502354837817,0.23345413940688
/immune_cell_hum/unknown_10/metrics/scaled/hvg/R/scgen_full,0.356297708201933,0.396445553816673
/immune_cell_hum/unknown_20/metrics/scaled/hvg/R/scgen_full,0.344645532162965,0.385579645283278
/immune_cell_hum/unknown_50/metrics/scaled/hvg/R/scgen_full,0.294856896132885,0.338322924390582
/immune_cell_hum/unknown_100/metrics/scaled/hvg/R/scgen_full,0.195434947446814,0.230706158460265
/immune_cell_hum/broad/metrics/scaled/hvg/R/scgen_full,0.298465541373688,0.304402116631879
/human_pancreas/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.330977536569126,0.432711591112227
/human_pancreas/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.326822725704769,0.433449929867224
/human_pancreas/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.305526738521278,0.418641106730749
/human_pancreas/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.269513806447419,0.401664228759593
/human_pancreas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.334900433753387,0.438213328843473
/human_pancreas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.334394818221359,0.436421519735705
/human_pancreas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.326814916977829,0.43144551287318
/human_pancreas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.326844914760353,0.431445960689289
/human_pancreas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.335014230288239,0.437814431153833
/tcells_atlas/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.132545422711086,0.145113379079945
/tcells_atlas/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.120008508967036,0.133740595102546
/tcells_atlas/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.104867182399114,0.119542376980527
/tcells_atlas/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.087233408555251,0.103525518120001
/tcells_atlas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.143504894425667,0.15633994593363
/tcells_atlas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.144336804593483,0.160007238591292
/tcells_atlas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.146747192175232,0.164203142955843
/tcells_atlas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.149332696059953,0.166940278711203
/tcells_atlas/broad/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.144656806420691,0.160572286997367
/lung_atlas/shuffled_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.169606189198515,0.206305441403044
/lung_atlas/shuffled_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.168314060300089,0.204337101688628
/lung_atlas/shuffled_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.149549140689296,0.188229741217248
/lung_atlas/shuffled_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.120288828883516,0.16465363404511
/lung_atlas/unknown_10/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.177760164008765,0.214572247777986
/lung_atlas/unknown_20/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.17864581630481,0.214439107461981
/lung_atlas/unknown_50/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.182293734446187,0.220062458462396
/lung_atlas/unknown_100/metrics/unscaled/hvg/R/semiSupSTACAS_embed,0.18344753748815,0.221808972598475
