,CiLISI,CiLISI_means
/tcells_atlas/unknown_15_shuffled_20/metrics/unscaled/hvg/R/scgen_full,0.180757160612675,0.184662949075128
/lung_atlas/shuffled_10/metrics/unscaled/hvg/R/scgen_full,0.214439881153587,0.262222898965003
/lung_atlas/shuffled_20/metrics/unscaled/hvg/R/scgen_full,0.211529911445169,0.260079047871876
/lung_atlas/shuffled_50/metrics/unscaled/hvg/R/scgen_full,0.197083229044706,0.231996712542572
/lung_atlas/shuffled_100/metrics/unscaled/hvg/R/scgen_full,0.117713764406605,0.143139204821499
/lung_atlas/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.214632775332493,0.268212487075979
/lung_atlas/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.208892796687036,0.260817635307371
/lung_atlas/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.179433989995207,0.214954761951915
/lung_atlas/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.103121599111857,0.124631352612103
/lung_atlas/broad/metrics/unscaled/hvg/R/scgen_full,0.215308113813068,0.267144370798847
/lung_atlas/unknown_15_shuffled_20/metrics/unscaled/hvg/R/scgen_full,0.206487796887156,0.253142954484304
/immune_cell_hum/shuffled_10/metrics/unscaled/hvg/R/scgen_full,0.324243893863758,0.388951974773561
/immune_cell_hum/shuffled_20/metrics/unscaled/hvg/R/scgen_full,0.309055921749662,0.376537199310061
/immune_cell_hum/shuffled_50/metrics/unscaled/hvg/R/scgen_full,0.241909816571122,0.33389823585822
/immune_cell_hum/shuffled_100/metrics/unscaled/hvg/R/scgen_full,0.145381660546066,0.199053790446568
/immune_cell_hum/unknown_10/metrics/unscaled/hvg/R/scgen_full,0.323666332618722,0.402849404127543
/immune_cell_hum/unknown_20/metrics/unscaled/hvg/R/scgen_full,0.309530248095229,0.393845015419541
/immune_cell_hum/unknown_50/metrics/unscaled/hvg/R/scgen_full,0.255802513067452,0.33267306838875
/immune_cell_hum/unknown_100/metrics/unscaled/hvg/R/scgen_full,0.134755064663007,0.186771048093495
/immune_cell_hum/broad/metrics/unscaled/hvg/R/scgen_full,0.24621817436814,0.259328699079141
/immune_cell_hum/unknown_15_shuffled_20/metrics/unscaled/hvg/R/scgen_full,0.293618649105246,0.364157846242543
/human_pancreas/shuffled_10/metrics/scaled/hvg/R/scgen_full,0.407032482712894,0.462634002097897
/human_pancreas/shuffled_20/metrics/scaled/hvg/R/scgen_full,0.379687202756849,0.447907557779727
/human_pancreas/shuffled_50/metrics/scaled/hvg/R/scgen_full,0.265366315966309,0.381417449914071
/human_pancreas/shuffled_100/metrics/scaled/hvg/R/scgen_full,0.155028087334442,0.319014439684856
/human_pancreas/unknown_10/metrics/scaled/hvg/R/scgen_full,0.404100674688903,0.46932767514259
/human_pancreas/unknown_20/metrics/scaled/hvg/R/scgen_full,0.382259817238957,0.458162130279516
/human_pancreas/unknown_50/metrics/scaled/hvg/R/scgen_full,0.302414780956189,0.414263848407096
